# #initialSiteID,finalSiteID,s_x[ang.],s_y[ang.],s_z[ang.],freq[Hz]
185,268,0.0000000000,0.9999990389,1.0000002963,8.0635297747e+08
185,866,0.0000000000,-0.9999990389,1.0000002963,9.0542983766e+08
186,267,0.0000000000,-1.0000002963,-0.9999990389,8.3120763698e+10
186,865,0.0000000000,1.0000002963,-0.9999990389,2.0210164798e+11
187,265,0.0000000000,0.9999990389,-0.9999990389,1.1947870728e+12
187,867,0.0000000000,-0.9999990389,-0.9999990389,1.1947870728e+12
188,266,0.0000000000,-1.0000002963,1.0000002963,1.1275237820e+12
188,868,0.0000000000,1.0000002963,1.0000002963,7.9971085071e+10
189,273,0.9999990389,-0.9999990389,0.0000000000,8.3120763698e+10
189,875,-0.9999990389,-0.9999990389,0.0000000000,8.3120763698e+10
190,274,-1.0000002963,1.0000002963,0.0000000000,4.1298642124e+11
190,876,1.0000002963,1.0000002963,0.0000000000,4.1298642124e+11
191,276,0.9999990389,1.0000002963,0.0000000000,4.1298642124e+11
191,874,-0.9999990389,1.0000002963,0.0000000000,1.9364095514e+12
192,275,-1.0000002963,-0.9999990389,0.0000000000,1.9823557133e+11
192,873,1.0000002963,-0.9999990389,0.0000000000,8.3120763698e+10
193,403,0.0000000000,-0.9999990389,0.9999990389,8.3120763698e+10
193,761,0.0000000000,-0.9999990389,-0.9999990389,1.9823557133e+11
194,404,0.0000000000,1.0000002963,-0.9999977815,1.4334321228e+10
194,762,0.0000000000,1.0000002963,1.0000002963,3.8386525377e+10
195,402,0.0000000000,1.0000002963,0.9999990389,8.0302504667e+09
195,764,0.0000000000,1.0000002963,-0.9999990389,3.8386525377e+10
196,401,0.0000000000,-0.9999990389,-0.9999977815,7.9971085071e+10
196,763,0.0000000000,-0.9999990389,1.0000002963,7.9971085071e+10
197,400,0.9999990389,0.0000000000,-0.9999990389,1.4275161493e+11
197,758,-0.9999990389,0.0000000000,-0.9999990389,1.4275161493e+11
198,399,-0.9999977815,0.0000000000,1.0000002963,2.3489831238e+12
198,757,1.0000002963,0.0000000000,1.0000002963,3.2754920976e+11
199,397,0.9999990389,0.0000000000,1.0000002963,1.4275161493e+11
199,759,-0.9999990389,0.0000000000,1.0000002963,1.4275161493e+11
200,398,-0.9999977815,0.0000000000,-0.9999990389,1.1947870728e+12
200,760,1.0000002963,0.0000000000,-0.9999990389,4.1298642124e+11
201,405,-0.9999990389,0.9999990389,0.0000000000,9.5154077036e+10
201,767,-0.9999990389,-0.9999990389,0.0000000000,1.1059549655e+12
202,406,1.0000002963,-0.9999977815,0.0000000000,2.5587342005e+10
202,768,1.0000002963,1.0000002963,0.0000000000,2.5587342005e+10
203,408,1.0000002963,0.9999990389,0.0000000000,8.3120763698e+10
203,766,1.0000002963,-0.9999990389,0.0000000000,2.0210164798e+11
204,407,-0.9999990389,-0.9999977815,0.0000000000,4.1298642124e+11
204,765,-0.9999990389,1.0000002963,0.0000000000,1.9364095514e+12
205,391,-0.9999990389,0.0000000000,-0.9999977815,7.6623211398e+11
205,749,-0.9999990389,0.0000000000,1.0000002963,7.6623211398e+11
206,392,1.0000002963,0.0000000000,0.9999990389,8.0635297747e+08
206,750,1.0000002963,0.0000000000,-0.9999990389,8.0635297747e+08
207,390,1.0000002963,0.0000000000,-0.9999977815,4.1298642124e+11
207,752,1.0000002963,0.0000000000,1.0000002963,1.1947870728e+12
208,389,-0.9999990389,0.0000000000,0.9999990389,1.1947870728e+12
208,751,-0.9999990389,0.0000000000,-0.9999990389,1.1947870728e+12
209,388,0.0000000000,0.9999990389,1.0000002963,8.3120763698e+10
209,746,0.0000000000,-0.9999990389,1.0000002963,3.8228098852e+11
210,387,0.0000000000,-0.9999977815,-0.9999990389,8.3120763698e+10
210,745,0.0000000000,1.0000002963,-0.9999990389,8.3120763698e+10
211,385,0.0000000000,0.9999990389,-0.9999990389,3.8386525377e+10
211,747,0.0000000000,-0.9999990389,-0.9999990389,3.8386525377e+10
212,386,0.0000000000,-0.9999977815,1.0000002963,1.6095584075e+10
212,748,0.0000000000,1.0000002963,1.0000002963,1.4334321228e+10
213,393,0.9999990389,-0.9999990389,0.0000000000,2.5587342005e+10
213,755,-0.9999990389,-0.9999990389,0.0000000000,2.5587342005e+10
214,394,-0.9999977815,1.0000002963,0.0000000000,3.8228098852e+11
214,756,1.0000002963,1.0000002963,0.0000000000,8.3120763698e+10
215,396,0.9999990389,1.0000002963,0.0000000000,4.1298642124e+11
215,754,-0.9999990389,1.0000002963,0.0000000000,4.1298642124e+11
216,395,-0.9999977815,-0.9999990389,0.0000000000,1.1059549655e+12
216,753,1.0000002963,-0.9999990389,0.0000000000,3.2754920976e+11
217,523,0.0000000000,-0.9999990389,1.0000002963,8.3120763698e+10
217,641,0.0000000000,-0.9999990389,-0.9999990389,8.3120763698e+10
218,524,0.0000000000,1.0000002963,-1.0000002963,4.5863724289e+09
218,642,0.0000000000,1.0000002963,0.9999977815,4.5863724289e+09
219,522,0.0000000000,1.0000002963,1.0000002963,1.4334321228e+10
219,644,0.0000000000,1.0000002963,-0.9999990389,8.0302504667e+09
220,521,0.0000000000,-0.9999990389,-1.0000002963,8.3120763698e+10
220,643,0.0000000000,-0.9999990389,0.9999977815,2.0210164798e+11
221,520,1.0000002963,0.0000000000,-0.9999990389,1.1947870728e+12
221,638,-0.9999990389,0.0000000000,-0.9999990389,1.1947870728e+12
222,519,-1.0000002963,0.0000000000,1.0000002963,3.2754920976e+11
222,637,0.9999977815,0.0000000000,1.0000002963,2.3489831238e+12
223,517,1.0000002963,0.0000000000,1.0000002963,1.9823557133e+11
223,639,-0.9999990389,0.0000000000,1.0000002963,3.8228098852e+11
224,518,-1.0000002963,0.0000000000,-0.9999990389,3.8386525377e+10
224,640,0.9999977815,0.0000000000,-0.9999990389,3.8386525377e+10
225,525,-0.9999990389,1.0000002963,0.0000000000,1.6095584075e+10
225,647,-0.9999990389,-0.9999990389,0.0000000000,4.5863724289e+09
226,526,1.0000002963,-1.0000002963,0.0000000000,8.3120763698e+10
226,648,1.0000002963,0.9999977815,0.0000000000,8.3120763698e+10
227,528,1.0000002963,1.0000002963,0.0000000000,4.1298642124e+11
227,646,1.0000002963,-0.9999990389,0.0000000000,4.1298642124e+11
228,527,-0.9999990389,-1.0000002963,0.0000000000,1.9364095514e+12
228,645,-0.9999990389,0.9999977815,0.0000000000,4.1298642124e+11
229,511,-0.9999990389,0.0000000000,-1.0000002963,2.2259284232e+11
229,629,-0.9999990389,0.0000000000,0.9999977815,1.4334321228e+10
230,512,1.0000002963,0.0000000000,1.0000002963,8.3120763698e+10
230,630,1.0000002963,0.0000000000,-0.9999990389,3.8228098852e+11
231,510,1.0000002963,0.0000000000,-1.0000002963,8.3120763698e+10
231,632,1.0000002963,0.0000000000,0.9999977815,8.3120763698e+10
232,509,-0.9999990389,0.0000000000,1.0000002963,2.3489831238e+12
232,631,-0.9999990389,0.0000000000,-0.9999990389,3.2754920976e+11
233,508,0.0000000000,1.0000002963,1.0000002963,4.1298642124e+11
233,626,0.0000000000,-0.9999990389,1.0000002963,4.1298642124e+11
234,507,0.0000000000,-1.0000002963,-0.9999990389,4.1298642124e+11
234,625,0.0000000000,0.9999977815,-0.9999990389,4.1298642124e+11
235,505,0.0000000000,1.0000002963,-0.9999990389,8.3120763698e+10
235,627,0.0000000000,-0.9999990389,-0.9999990389,3.8228098852e+11
236,506,0.0000000000,-1.0000002963,1.0000002963,8.3120763698e+10
236,628,0.0000000000,0.9999977815,1.0000002963,2.0210164798e+11
237,513,1.0000002963,-0.9999990389,0.0000000000,3.8228098852e+11
237,635,-0.9999990389,-0.9999990389,0.0000000000,8.3120763698e+10
238,514,-1.0000002963,1.0000002963,0.0000000000,3.2754920976e+11
238,636,0.9999977815,1.0000002963,0.0000000000,3.2754920976e+11
239,516,1.0000002963,1.0000002963,0.0000000000,1.1947870728e+12
239,634,-0.9999990389,1.0000002963,0.0000000000,4.1298642124e+11
240,515,-1.0000002963,-0.9999990389,0.0000000000,3.2754920976e+11
240,633,0.9999977815,-0.9999990389,0.0000000000,1.1059549655e+12
241,67,0.0000000000,-0.9999990389,0.9999992066,8.3120763698e+10
241,1145,0.0000000000,-0.9999990389,-0.9999992904,8.3120763698e+10
242,68,0.0000000000,1.0000002963,-0.9999977815,9.5154077036e+10
242,1146,0.0000000000,1.0000002963,1.0000002963,3.2754920976e+11
243,66,0.0000000000,1.0000002963,0.9999992066,2.5587342005e+10
243,1148,0.0000000000,1.0000002963,-0.9999992904,2.1504569935e+10
244,65,0.0000000000,-0.9999990389,-0.9999977815,2.1504569935e+10
244,1147,0.0000000000,-0.9999990389,1.0000002963,2.5587342005e+10
245,64,0.9999992066,0.0000000000,-0.9999990389,1.1059549655e+12
245,1142,-0.9999992904,0.0000000000,-0.9999990389,2.3489831238e+12
246,63,-0.9999977815,0.0000000000,1.0000002963,2.0919451260e+12
246,1141,1.0000002963,0.0000000000,1.0000002963,1.4275161493e+11
247,61,0.9999992066,0.0000000000,1.0000002963,1.9823557133e+11
247,1143,-0.9999992904,0.0000000000,1.0000002963,1.9823557133e+11
248,62,-0.9999977815,0.0000000000,-0.9999990389,3.8386525377e+10
248,1144,1.0000002963,0.0000000000,-0.9999990389,2.2259284232e+11
249,69,-0.9999990389,0.9999992066,0.0000000000,4.1298642124e+11
249,1151,-0.9999990389,-0.9999992904,0.0000000000,1.1947870728e+12
250,70,1.0000002963,-0.9999977815,0.0000000000,4.1298642124e+11
250,1152,1.0000002963,1.0000002963,0.0000000000,4.1298642124e+11
251,72,1.0000002963,0.9999992066,0.0000000000,8.3120763698e+10
251,1150,1.0000002963,-0.9999992904,0.0000000000,8.3120763698e+10
252,71,-0.9999990389,-0.9999977815,0.0000000000,3.2754920976e+11
252,1149,-0.9999990389,1.0000002963,0.0000000000,3.2754920976e+11
253,55,-0.9999990389,0.0000000000,-0.9999977815,4.1298642124e+11
253,1133,-0.9999990389,0.0000000000,1.0000002963,1.1947870728e+12
254,56,1.0000002963,0.0000000000,0.9999992066,4.1298642124e+11
254,1134,1.0000002963,0.0000000000,-0.9999992904,4.1298642124e+11
255,54,1.0000002963,0.0000000000,-0.9999977815,8.3120763698e+10
255,1136,1.0000002963,0.0000000000,1.0000002963,8.3120763698e+10
256,53,-0.9999990389,0.0000000000,0.9999992066,3.2754920976e+11
256,1135,-0.9999990389,0.0000000000,-0.9999992904,3.2754920976e+11
257,52,0.0000000000,0.9999992066,1.0000002963,8.3120763698e+10
257,1130,0.0000000000,-0.9999992904,1.0000002963,1.9823557133e+11
258,51,0.0000000000,-0.9999977815,-0.9999990389,4.1298642124e+11
258,1129,0.0000000000,1.0000002963,-0.9999990389,1.9364095514e+12
259,49,0.0000000000,0.9999992066,-0.9999990389,3.8386525377e+10
259,1131,0.0000000000,-0.9999992904,-0.9999990389,1.6095584075e+10
260,50,0.0000000000,-0.9999977815,1.0000002963,1.4275161493e+11
260,1132,0.0000000000,1.0000002963,1.0000002963,1.4275161493e+11
261,57,0.9999992066,-0.9999990389,0.0000000000,1.9823557133e+11
261,1139,-0.9999992904,-0.9999990389,0.0000000000,8.3120763698e+10
262,58,-0.9999977815,1.0000002963,0.0000000000,8.3120763698e+10
262,1140,1.0000002963,1.0000002963,0.0000000000,3.8228098852e+11
263,60,0.9999992066,1.0000002963,0.0000000000,1.3734235627e+11
263,1138,-0.9999992904,1.0000002963,0.0000000000,1.4275161493e+11
264,59,-0.9999977815,-0.9999990389,0.0000000000,3.8228098852e+11
264,1137,1.0000002963,-0.9999990389,0.0000000000,2.5587342005e+10
265,187,0.0000000000,-0.9999990389,0.9999990389,8.3120763698e+10
265,1025,0.0000000000,-0.9999990389,-0.9999996676,8.3120763698e+10
266,188,0.0000000000,1.0000002963,-1.0000002963,1.7654360011e+11
266,1026,0.0000000000,1.0000002963,0.9999977815,3.0110885237e+08
267,186,0.0000000000,1.0000002963,0.9999990389,1.1947870728e+12
267,1028,0.0000000000,1.0000002963,-0.9999996676,4.1298642124e+11
268,185,0.0000000000,-0.9999990389,-1.0000002963,9.5154077036e+10
268,1027,0.0000000000,-0.9999990389,0.9999977815,3.2754920976e+11
269,184,0.9999990389,0.0000000000,-0.9999990389,2.3489831238e+12
269,1022,-0.9999996676,0.0000000000,-0.9999990389,1.1059549655e+12
270,183,-1.0000002963,0.0000000000,1.0000002963,2.3489831238e+12
270,1021,0.9999977815,0.0000000000,1.0000002963,2.3489831238e+12
271,181,0.9999990389,0.0000000000,1.0000002963,1.7126461701e+09
271,1023,-0.9999996676,0.0000000000,1.0000002963,8.0635297747e+08
272,182,-1.0000002963,0.0000000000,-0.9999990389,8.3120763698e+10
272,1024,0.9999977815,0.0000000000,-0.9999990389,1.9823557133e+11
273,189,-0.9999990389,0.9999990389,0.0000000000,1.1947870728e+12
273,1031,-0.9999990389,-0.9999996676,0.0000000000,4.1298642124e+11
274,190,1.0000002963,-1.0000002963,0.0000000000,4.1298642124e+11
274,1032,1.0000002963,0.9999977815,0.0000000000,4.1298642124e+11
275,192,1.0000002963,0.9999990389,0.0000000000,1.9823557133e+11
275,1030,1.0000002963,-0.9999996676,0.0000000000,8.3120763698e+10
276,191,-0.9999990389,-1.0000002963,0.0000000000,4.1298642124e+11
276,1029,-0.9999990389,0.9999977815,0.0000000000,1.1947870728e+12
277,175,-0.9999990389,0.0000000000,-1.0000002963,1.9823557133e+11
277,1013,-0.9999990389,0.0000000000,0.9999977815,8.3120763698e+10
278,176,1.0000002963,0.0000000000,0.9999990389,4.1298642124e+11
278,1014,1.0000002963,0.0000000000,-0.9999996676,4.1298642124e+11
279,174,1.0000002963,0.0000000000,-1.0000002963,1.9823557133e+11
279,1016,1.0000002963,0.0000000000,0.9999977815,8.3120763698e+10
280,173,-0.9999990389,0.0000000000,0.9999990389,1.9823557133e+11
280,1015,-0.9999990389,0.0000000000,-0.9999996676,1.9823557133e+11
281,172,0.0000000000,0.9999990389,1.0000002963,3.8228098852e+11
281,1010,0.0000000000,-0.9999996676,1.0000002963,2.5587342005e+10
282,171,0.0000000000,-1.0000002963,-0.9999990389,3.8228098852e+11
282,1009,0.0000000000,0.9999977815,-0.9999990389,8.3120763698e+10
283,169,0.0000000000,0.9999990389,-0.9999990389,3.2754920976e+11
283,1011,0.0000000000,-0.9999996676,-0.9999990389,9.5154077036e+10
284,170,0.0000000000,-1.0000002963,1.0000002963,8.3120763698e+10
284,1012,0.0000000000,0.9999977815,1.0000002963,3.8228098852e+11
285,177,0.9999990389,-0.9999990389,0.0000000000,2.0210164798e+11
285,1019,-0.9999996676,-0.9999990389,0.0000000000,1.4275161493e+11
286,178,-1.0000002963,1.0000002963,0.0000000000,4.1298642124e+11
286,1020,0.9999977815,1.0000002963,0.0000000000,4.1298642124e+11
287,180,0.9999990389,1.0000002963,0.0000000000,7.9971085071e+10
287,1018,-0.9999996676,1.0000002963,0.0000000000,7.6623211398e+11
288,179,-1.0000002963,-0.9999990389,0.0000000000,7.6623211398e+11
288,1017,0.9999977815,-0.9999990389,0.0000000000,7.9971085071e+10
289,307,0.0000000000,-0.9999990389,0.9999990389,3.8228098852e+11
289,905,0.0000000000,-0.9999990389,-0.9999990389,8.3120763698e+10
290,308,0.0000000000,1.0000002963,-1.0000002963,3.8228098852e+11
290,906,0.0000000000,1.0000002963,1.0000002963,2.0210164798e+11
291,306,0.0000000000,1.0000002963,0.9999990389,2.0210164798e+11
291,908,0.0000000000,1.0000002963,-0.9999990389,1.4275161493e+11
292,305,0.0000000000,-0.9999990389,-1.0000002963,1.6095584075e+10
292,907,0.0000000000,-0.9999990389,1.0000002963,3.8386525377e+10
293,304,0.9999990389,0.0000000000,-0.9999990389,1.1059549655e+12
293,902,-0.9999990389,0.0000000000,-0.9999990389,2.3489831238e+12
294,303,-1.0000002963,0.0000000000,1.0000002963,3.2754920976e+11
294,901,1.0000002963,0.0000000000,1.0000002963,2.3489831238e+12
295,301,0.9999990389,0.0000000000,1.0000002963,1.1059549655e+12
295,903,-0.9999990389,0.0000000000,1.0000002963,1.1059549655e+12
296,302,-1.0000002963,0.0000000000,-0.9999990389,2.5587342005e+10
296,904,1.0000002963,0.0000000000,-0.9999990389,2.5587342005e+10
297,309,-0.9999990389,0.9999990389,0.0000000000,8.0635297747e+08
297,911,-0.9999990389,-0.9999990389,0.0000000000,8.0635297747e+08
298,310,1.0000002963,-1.0000002963,0.0000000000,2.0210164798e+11
298,912,1.0000002963,1.0000002963,0.0000000000,8.3120763698e+10
299,312,1.0000002963,0.9999990389,0.0000000000,2.3489831238e+12
299,910,1.0000002963,-0.9999990389,0.0000000000,3.2754920976e+11
300,311,-0.9999990389,-1.0000002963,0.0000000000,4.1298642124e+11
300,909,-0.9999990389,1.0000002963,0.0000000000,4.1298642124e+11
301,295,-0.9999990389,0.0000000000,-1.0000002963,1.4275161493e+11
301,893,-0.9999990389,0.0000000000,1.0000002963,1.4275161493e+11
302,296,1.0000002963,0.0000000000,0.9999990389,1.9364095514e+12
302,894,1.0000002963,0.0000000000,-0.9999990389,4.1298642124e+11
303,294,1.0000002963,0.0000000000,-1.0000002963,3.2754920976e+11
303,896,1.0000002963,0.0000000000,1.0000002963,3.2754920976e+11
304,293,-0.9999990389,0.0000000000,0.9999990389,1.4275161493e+11
304,895,-0.9999990389,0.0000000000,-0.9999990389,1.4275161493e+11
305,292,0.0000000000,0.9999990389,1.0000002963,7.6623211398e+11
305,890,0.0000000000,-0.9999990389,1.0000002963,7.9971085071e+10
306,291,0.0000000000,-1.0000002963,-0.9999990389,2.0210164798e+11
306,889,0.0000000000,1.0000002963,-0.9999990389,1.4275161493e+11
307,289,0.0000000000,0.9999990389,-0.9999990389,3.8228098852e+11
307,891,0.0000000000,-0.9999990389,-0.9999990389,1.9823557133e+11
308,290,0.0000000000,-1.0000002963,1.0000002963,3.8228098852e+11
308,892,0.0000000000,1.0000002963,1.0000002963,8.3120763698e+10
309,297,0.9999990389,-0.9999990389,0.0000000000,9.5154077036e+10
309,899,-0.9999990389,-0.9999990389,0.0000000000,1.1059549655e+12
310,298,-1.0000002963,1.0000002963,0.0000000000,2.1504569935e+10
310,900,1.0000002963,1.0000002963,0.0000000000,2.5587342005e+10
311,300,0.9999990389,1.0000002963,0.0000000000,4.1298642124e+11
311,898,-0.9999990389,1.0000002963,0.0000000000,1.9364095514e+12
312,299,-1.0000002963,-0.9999990389,0.0000000000,3.8386525377e+10
312,897,1.0000002963,-0.9999990389,0.0000000000,1.4334321228e+10
313,427,0.0000000000,-0.9999990389,0.9999990389,2.3489831238e+12
313,785,0.0000000000,-0.9999990389,-0.9999990389,3.2754920976e+11
314,428,0.0000000000,1.0000002963,-0.9999977815,9.0542983766e+08
314,786,0.0000000000,1.0000002963,1.0000002963,8.0635297747e+08
315,426,0.0000000000,1.0000002963,0.9999990389,8.0302504667e+09
315,788,0.0000000000,1.0000002963,-0.9999990389,8.0302504667e+09
316,425,0.0000000000,-0.9999990389,-0.9999977815,1.1947870728e+12
316,787,0.0000000000,-0.9999990389,1.0000002963,1.9364095514e+12
317,424,0.9999990389,0.0000000000,-0.9999990389,3.8386525377e+10
317,782,-0.9999990389,0.0000000000,-0.9999990389,8.0302504667e+09
318,423,-0.9999977815,0.0000000000,1.0000002963,8.3120763698e+10
318,781,1.0000002963,0.0000000000,1.0000002963,3.8228098852e+11
319,421,0.9999990389,0.0000000000,1.0000002963,2.3489831238e+12
319,783,-0.9999990389,0.0000000000,1.0000002963,1.1059549655e+12
320,422,-0.9999977815,0.0000000000,-0.9999990389,1.1947870728e+12
320,784,1.0000002963,0.0000000000,-0.9999990389,4.1298642124e+11
321,429,-0.9999990389,0.9999990389,0.0000000000,1.9823557133e+11
321,791,-0.9999990389,-0.9999990389,0.0000000000,1.9823557133e+11
322,430,1.0000002963,-0.9999977815,0.0000000000,7.6623211398e+11
322,792,1.0000002963,1.0000002963,0.0000000000,7.9971085071e+10
323,432,1.0000002963,0.9999990389,0.0000000000,3.2754920976e+11
323,790,1.0000002963,-0.9999990389,0.0000000000,2.3489831238e+12
324,431,-0.9999990389,-0.9999977815,0.0000000000,8.3120763698e+10
324,789,-0.9999990389,1.0000002963,0.0000000000,8.3120763698e+10
325,415,-0.9999990389,0.0000000000,-0.9999977815,1.1947870728e+12
325,773,-0.9999990389,0.0000000000,1.0000002963,1.1947870728e+12
326,416,1.0000002963,0.0000000000,0.9999990389,7.6623211398e+11
326,774,1.0000002963,0.0000000000,-0.9999990389,7.9971085071e+10
327,414,1.0000002963,0.0000000000,-0.9999977815,3.8228098852e+11
327,776,1.0000002963,0.0000000000,1.0000002963,3.8228098852e+11
328,413,-0.9999990389,0.0000000000,0.9999990389,8.3120763698e+10
328,775,-0.9999990389,0.0000000000,-0.9999990389,3.8228098852e+11
329,412,0.0000000000,0.9999990389,1.0000002963,3.2754920976e+11
329,770,0.0000000000,-0.9999990389,1.0000002963,9.5154077036e+10
330,411,0.0000000000,-0.9999977815,-0.9999990389,3.8386525377e+10
330,769,0.0000000000,1.0000002963,-0.9999990389,8.0302504667e+09
331,409,0.0000000000,0.9999990389,-0.9999990389,1.1059549655e+12
331,771,0.0000000000,-0.9999990389,-0.9999990389,3.2754920976e+11
332,410,0.0000000000,-0.9999977815,1.0000002963,1.7126461701e+09
332,772,0.0000000000,1.0000002963,1.0000002963,8.0635297747e+08
333,417,0.9999990389,-0.9999990389,0.0000000000,4.5863724289e+09
333,779,-0.9999990389,-0.9999990389,0.0000000000,4.5863724289e+09
334,418,-0.9999977815,1.0000002963,0.0000000000,3.2754920976e+11
334,780,1.0000002963,1.0000002963,0.0000000000,3.2754920976e+11
335,420,0.9999990389,1.0000002963,0.0000000000,8.3120763698e+10
335,778,-0.9999990389,1.0000002963,0.0000000000,8.3120763698e+10
336,419,-0.9999977815,-0.9999990389,0.0000000000,4.1298642124e+11
336,777,1.0000002963,-0.9999990389,0.0000000000,1.1947870728e+12
337,547,0.0000000000,-0.9999990389,1.0000002963,8.0302504667e+09
337,665,0.0000000000,-0.9999990389,-0.9999990389,2.2259284232e+11
338,548,0.0000000000,1.0000002963,-1.0000002963,2.3489831238e+12
338,666,0.0000000000,1.0000002963,0.9999977815,2.3489831238e+12
339,546,0.0000000000,1.0000002963,1.0000002963,2.3489831238e+12
339,668,0.0000000000,1.0000002963,-0.9999990389,1.1059549655e+12
340,545,0.0000000000,-0.9999990389,-1.0000002963,1.1059549655e+12
340,667,0.0000000000,-0.9999990389,0.9999977815,3.2754920976e+11
341,544,1.0000002963,0.0000000000,-0.9999990389,1.9823557133e+11
341,662,-0.9999990389,0.0000000000,-0.9999990389,1.9823557133e+11
342,543,-1.0000002963,0.0000000000,1.0000002963,1.9823557133e+11
342,661,0.9999977815,0.0000000000,1.0000002963,8.3120763698e+10
343,541,1.0000002963,0.0000000000,1.0000002963,3.8386525377e+10
343,663,-0.9999990389,0.0000000000,1.0000002963,2.2259284232e+11
344,542,-1.0000002963,0.0000000000,-0.9999990389,3.8386525377e+10
344,664,0.9999977815,0.0000000000,-0.9999990389,3.8386525377e+10
345,549,-0.9999990389,1.0000002963,0.0000000000,3.2754920976e+11
345,671,-0.9999990389,-0.9999990389,0.0000000000,3.2754920976e+11
346,550,1.0000002963,-1.0000002963,0.0000000000,3.8386525377e+10
346,672,1.0000002963,0.9999977815,0.0000000000,1.4334321228e+10
347,552,1.0000002963,1.0000002963,0.0000000000,1.9823557133e+11
347,670,1.0000002963,-0.9999990389,0.0000000000,1.9823557133e+11
348,551,-0.9999990389,-1.0000002963,0.0000000000,2.1504569935e+10
348,669,-0.9999990389,0.9999977815,0.0000000000,2.5587342005e+10
